Credit_Card,Age,Student,Account_Balance,CS,GEXP_1,DIN_1,TRANS_1,ENT_1,GROC_1,HOTEL_1,AIR_1,GEXP_2,DIN_2,TRANS_2,ENT_2,GROC_2,HOTEL_2,AIR_2,GEXP_3,DIN_3,TRANS_3,ENT_3,GROC_3,HOTEL_3,AIR_3,student_exp1,student_exp2,student_exp3,total_qs1,total_journey_over,qs_total,bp_total,savorone,ventureone
QuickSilverOne,5,1,1000-10000,Average,4704.79131,2447.56374,4239.729919,2661.581028,3731.69459,460.6603047,1199.740439,7144.123345,1994.614741,5403.143004,2024.379614,6171.575013,343.326134,1397.576043,6811.11002,1645.177587,6366.726762,3003.140155,7593.63675,435.0576993,2177.474412,19408.2541,25167.87339,23481.94241,903.8710485,850.7258738,0,0,0,0
QuickSilverOne,5,1,>10000,Average,4809.207449,2740.237561,3911.954375,2305.401811,1753.536865,612.3853078,1374.084996,7823.269129,2104.944287,5001.499619,2721.953653,2627.464607,626.5797077,2321.403491,9130.044607,1928.953965,8388.268226,3708.237896,3681.501827,529.4664064,3078.008442,15254.42835,17295.91502,20875.54406,684.3883116,667.823593,0,0,0,0
QuickSilverOne,3,0,>10000,Average,4739.991136,2931.881113,4238.088586,1662.706341,1688.609763,621.3137024,955.9543968,5300.186801,3220.039525,3007.333728,2104.508902,1553.500348,777.3346024,779.8380497,6450.607357,3452.551989,4350.126167,3115.796615,1443.015122,825.1420722,865.5871009,0,0,0,213.5781756,0,0,0,0,0
QuickSilverOne,3,1,<100,Average,4662.689954,3137.822686,3079.595787,2670.46737,2979.618803,542.5238925,955.9297515,7330.706127,2469.929361,5075.975533,3505.13538,4588.434364,466.569782,1504.930951,7924.70467,2294.878105,7432.526821,3561.327522,5154.942465,511.8559203,2423.789798,17879.41077,19169.14818,16679.22853,688.9168123,671.5973436,0,0,0,0
QuickSilverOne,3,0,100-1000,Average,4191.144796,2957.171165,4014.060662,3119.648993,3831.700765,562.607321,1091.490333,2953.842295,3846.749286,4598.052417,2495.498851,3354.314816,483.9223275,1147.15204,2488.728357,5547.992017,6368.136652,2963.285155,3212.020219,390.5778352,881.630729,0,0,0,257.5173605,0,0,0,0,0
QuickSilverOne,5,0,<100,Average,4584.223175,3156.359696,4242.086971,1930.803451,2440.848531,354.0394046,958.3855689,6035.1501,2818.674226,5612.23375,1625.40633,3489.099489,445.3516473,1019.766858,5024.183721,3748.277622,5600.632269,1179.400199,2505.323585,533.198796,1346.080377,0,0,0,226.001202,0,0,0,0,0
QuickSilverOne,6,1,<100,Average,4269.709904,2372.479452,4001.424399,2505.224856,2712.103961,413.7792089,1277.704527,6579.905695,3538.629439,6458.381748,3323.918027,4830.266575,341.3009774,2033.411655,9376.754043,2563.130214,8777.440828,2925.52165,5502.159098,504.2689775,2920.343573,14358.78633,18403.73391,15211.47438,602.6099193,599.6749328,0,0,0,0
QuickSilverOne,3,0,1000-10000,Average,4912.804841,2436.072868,3459.36358,2977.356009,3643.309762,703.4398944,1454.022023,4219.289551,3263.206539,4789.385469,3323.562622,5323.929152,625.7845267,1938.685623,3483.456506,3771.656845,6099.148782,4056.847537,5569.932885,719.304269,2234.177301,0,0,0,254.7955346,0,0,0,0,0
QuickSilverOne,4,0,100-1000,Average,4630.664965,2364.971745,3572.779269,2741.87584,2905.338393,621.8326667,882.593964,5147.824085,2853.630169,3548.930814,2217.638134,3838.029114,659.9753385,1116.273396,6513.603988,2508.154773,5027.678938,1950.686159,4678.104491,917.8864196,1135.72875,0,0,0,226.8008526,0,0,0,0,0
QuickSilverOne,2,0,>10000,Average,4274.187447,3174.491808,3772.1327,2979.53132,2728.126653,554.2996198,1458.008121,3580.253532,3270.436365,3018.747668,2568.846865,3818.747363,451.3180903,1496.319889,4732.616529,4331.739376,3893.961277,2253.04104,3861.391485,425.173159,1889.637523,0,0,0,245.111665,0,0,0,0,0
QuickSilverOne,5,0,>10000,Average,4695.154975,2548.261387,3332.888209,2348.1536,1623.429426,513.1790596,952.1597719,4993.426943,3794.487764,4026.628751,2345.480697,2217.096223,670.195984,901.417519,4620.804528,4835.63927,3065.130253,2073.524654,2053.573168,873.8134395,1141.270423,0,0,0,201.1983964,0,0,0,0,0
JourneyStudent,5,1,1000-10000,Average,4743.609495,3193.496128,3027.041846,2858.937355,3844.585017,504.7076569,1901.607809,7934.444404,3182.129217,3760.017115,4198.07055,3576.817981,662.1154817,1971.651624,9828.416458,3399.067322,6502.436094,5948.059386,5910.219827,942.4414256,3445.998092,12947.73722,9546.7096,8750.405729,351.6727882,390.5606569,0,0,0,0
QuickSilverOne,3,1,100-1000,Average,4590.272668,3254.971498,3606.678266,2325.949389,2925.431404,706.2316653,1650.163659,8172.49138,4359.333698,5054.260666,1956.095403,3961.098997,535.4254928,2343.527168,10000.02166,4454.075676,5438.672937,2401.810416,5714.857503,491.1778705,2705.01877,16425.50767,17368.43338,19035.87479,675.4472376,660.372698,0,0,0,0
QuickSilverOne,6,0,1000-10000,Average,5135.077034,2893.320375,3460.836673,2633.845564,2155.195948,610.9884618,1466.340327,4505.797037,3126.098168,4590.305188,2361.534284,1898.044134,700.6661208,1200.388747,3871.602748,2467.361286,6619.889205,2328.802155,2184.956222,1048.879993,1528.550115,0,0,0,236.3340657,0,0,0,0,0
QuickSilverOne,5,0,100-1000,Average,5031.695141,2883.149549,4090.131633,2485.199251,2923.784823,492.5285627,1339.921648,7484.20717,3768.132283,4265.26195,1835.695054,3584.157957,442.9218509,1227.368148,6841.247357,4828.869407,6172.534112,2709.320382,3874.53075,614.4226748,1756.390305,0,0,0,249.6961591,0,0,0,0,0
QuickSilverOne,6,1,100-1000,Average,3945.278346,2947.954686,3837.43339,2862.054811,2507.692361,603.0665289,1681.754275,6319.350013,3379.460139,4989.266021,2295.279387,2741.21821,559.261666,2992.576817,7039.879753,4238.456043,4552.151158,1911.606267,4119.355494,431.3999076,2899.176113,18481.28621,17924.04094,18459.89852,705.978385,685.8153208,0,0,0,0
QuickSilverOne,1,1,<100,Average,5550.298547,2860.429669,4050.308023,2756.906352,3529.877832,435.714142,1290.452094,6125.336099,3422.002564,5194.318368,3325.749255,5306.611124,340.2685232,1943.342682,6403.308458,4172.14667,6512.986726,3823.019205,6855.611139,295.8288232,2448.187405,19992.06984,25475.19652,20188.80445,867.8410623,820.7008853,0,0,0,0
QuickSilverOne,4,1,>10000,Average,4244.360578,2652.726862,3865.559311,2972.257538,3315.523487,549.7622904,1589.599219,5496.533966,2085.075077,6550.496345,2360.252866,4729.017382,413.5170151,2592.335296,6414.614592,1989.224403,10220.94042,2623.351335,4644.648957,483.5218239,2757.355625,16090.24521,16779.52576,20655.99256,685.8864531,669.0720442,0,0,0,0
JourneyStudent,6,1,100-1000,Average,4611.856306,2366.802069,3461.375329,2363.771918,3453.87102,717.7740842,703.7300768,8391.637195,2753.008731,3881.128028,2504.17092,4029.753405,970.6442321,1459.224072,9753.737006,2910.026194,3980.744719,2494.751673,5614.607836,1037.736882,2187.784135,12185.77347,15202.19892,14224.03032,507.1800407,520.1500339,0,0,0,0
QuickSilverOne,5,1,100-1000,Average,5041.791479,2836.508238,3731.955784,2948.134877,2027.228479,520.7500323,853.7263973,7070.663752,2440.486159,4137.555552,3614.45848,3814.922048,412.502148,1343.367873,9354.332336,1847.016701,5952.902191,4876.78723,3968.125235,442.9890195,1503.471654,18546.99481,22425.38636,18433.98496,774.095492,742.5795766,0,0,0,0
QuickSilverOne,6,1,<100,Average,4594.531213,2509.06603,3199.314869,2271.852621,1919.032365,759.9377647,1787.098376,8276.920958,1916.908279,5458.852636,2408.983844,3645.05497,838.6077259,2832.842978,11111.98676,2262.723254,6950.547485,2799.577393,5168.630015,657.1525705,3900.068818,18441.29683,20768.70968,15806.92004,708.2538983,687.7115819,0,0,0,0
QuickSilverOne,5,0,100-1000,Average,4309.920674,2884.269659,3345.41987,2523.101909,2925.510127,655.0377592,1591.21737,3261.636962,4040.536063,3220.284041,2547.52661,3242.22491,766.7494895,1683.960221,3025.613243,5406.219706,2898.62748,3551.799779,4669.916488,886.8137716,1426.342079,0,0,0,234.5171605,0,0,0,0,0
JourneyStudent,5,1,>10000,Average,4468.389772,2439.153697,4069.47176,2359.347314,2421.737525,544.9693136,1337.209891,4729.622613,1731.906684,4984.027231,2050.017292,3479.611921,429.2915548,2455.488396,6814.178783,2362.042194,5401.739306,2497.984831,3917.620804,408.877385,2384.564567,12219.7013,11417.21778,13225.1428,435.9309281,460.7757735,0,0,0,0
QuickSilverOne,2,0,1000-10000,Average,5500.737798,3219.554463,3917.733128,1752.282963,2456.540307,560.4795384,1548.684942,5805.140753,2258.263455,2995.637756,1849.916007,2722.526873,689.1513198,1759.384016,4512.845898,2277.836941,3498.108525,2189.217717,3655.065561,960.3323324,2091.726673,0,0,0,245.3401971,0,0,0,0,0
JourneyStudent,2,1,1000-10000,Average,4684.873405,2945.45303,4342.123906,2380.702306,2324.49285,692.7942927,1794.023994,6931.062846,4361.422962,5495.587179,2721.356226,3671.34282,726.2407991,1883.582947,11297.02278,3316.955167,7190.067375,2822.603332,4921.380197,1069.518311,3126.38233,12055.3514,8757.332117,7744.376552,311.355901,356.9632509,0,0,0,0
JourneyStudent,1,1,<100,Average,5286.344695,2378.47988,3342.698962,2247.748305,3794.343365,602.3627243,1248.233809,8147.014626,3390.140031,5632.608863,2510.372069,6430.504236,691.4812299,1391.466914,12725.8662,3901.329683,7962.286389,3481.858206,5816.312069,859.2229734,2282.448296,15681.99444,14683.13258,13179.09292,536.1632991,544.3027492,0,0,0,0
JourneyStudent,3,1,>10000,Average,4960.430959,2229.035753,3384.335394,2396.497833,3429.478622,686.489411,1305.809847,7051.590308,2480.738768,4730.903567,2822.594388,5418.846388,987.2719673,1531.782956,11355.95885,2166.026019,7203.118857,3918.784986,7614.170655,895.6138644,1661.158842,12389.65864,13742.69027,12598.93715,463.9692909,484.1410757,0,0,0,0
QuickSilverOne,6,0,>10000,Average,4438.295411,2696.89734,3656.55421,3255.798244,2262.888113,578.1094236,1106.595673,4515.386555,3178.670421,3660.355964,2387.836597,2001.062102,579.2336114,956.5973332,5277.972656,3862.284686,3667.535789,3569.099239,1789.521546,507.5111197,1059.289155,0,0,0,230.9270762,0,0,0,0,0
JourneyStudent,3,1,100-1000,Average,5155.511668,2136.900334,3459.656706,2553.753106,2634.895955,480.2995361,1333.063337,8179.571877,2993.967937,5010.846359,2853.319277,2745.494294,583.9684968,2460.983567,9803.39484,2432.270352,7815.753678,2870.860461,3276.984937,734.932123,2919.086552,8787.15232,9391.756637,11315.50676,325.4162357,368.6801964,0,0,0,0
QuickSilverOne,2,1,1000-10000,Average,4223.052488,2971.725587,3193.369536,2109.094394,1866.213331,511.8195838,969.0561794,6390.554489,3742.014741,4295.409796,1892.359414,2561.532805,753.6543547,1251.620186,10477.37692,4137.227261,6480.678054,1943.981259,4000.125671,972.6607148,1990.967515,18642.54939,22997.00924,16798.68807,759.5737005,730.4780838,0,0,0,0
QuickSilverOne,2,0,1000-10000,Average,4139.647601,2728.105334,4261.951028,2896.572864,3075.711945,672.2849072,1054.754987,4981.491922,2849.003784,5790.3298,3285.889132,2567.757227,522.0218935,1022.699388,3904.321058,2732.105696,8262.750962,3735.036525,2802.395686,409.878977,1337.877707,0,0,0,243.43543,0,0,0,0,0
JourneyStudent,6,1,>10000,Average,5408.920418,2393.209453,3477.354293,2702.647269,3288.033257,433.032768,1396.180623,6406.689685,3199.573192,5373.272154,3940.869568,5641.848538,421.2826389,2377.528735,8987.063827,2800.874543,5098.537823,5026.435154,7131.637304,315.4216378,2816.849219,15112.42176,11779.10837,15217.40322,514.6340003,526.3616669,0,0,0,0
QuickSilverOne,4,0,<100,Average,5359.584199,2452.182325,3560.452967,2396.492788,3311.343427,719.4535914,1707.550074,5030.140321,3233.240739,4027.322905,1758.122754,3126.296787,754.0610199,2461.63668,6056.045391,4780.462716,3477.980726,2399.166326,4341.96358,601.8262545,3208.41081,0,0,0,253.6058906,0,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,4719.708425,2435.161607,3340.739706,2584.144386,2363.90361,572.6823747,1565.602801,5441.460278,3151.764219,2672.82866,2424.271484,3477.064625,694.2087624,1332.087419,7772.877173,4072.25617,2564.702887,3133.627326,2783.400055,610.4968974,1587.656443,0,0,0,224.7291437,0,0,0,0,0
JourneyStudent,6,1,>10000,Average,5068.877267,2907.453929,3795.102316,2696.948661,3650.112912,754.5762468,1065.784762,5477.676481,4353.309451,5547.455564,3467.194349,5961.868447,845.473855,1310.022356,7243.273933,5797.727609,6913.655629,2681.507315,5288.527303,1106.917672,1466.344646,9026.043438,8148.893437,7124.145939,247.4862422,303.7385352,0,0,0,0
JourneyStudent,4,1,<100,Average,4560.564481,3027.969612,4743.353643,2373.915537,2550.576371,599.3158177,566.1448731,7177.291346,4335.421423,6070.185037,3429.099991,3078.054271,844.9124972,945.4731906,9303.044247,4668.989677,8553.267158,3721.829117,3694.907847,1112.413974,1896.539705,8571.797419,8935.840146,9353.503854,285.9171213,335.7642678,0,0,0,0
JourneyStudent,5,1,<100,Average,4887.197017,2877.519452,3973.891917,2577.059156,2425.375946,439.8351518,1222.59879,8526.033981,3037.975184,3996.605011,2649.735128,2982.478633,418.6904146,2149.995189,13608.00206,2274.24629,6925.705263,3565.110163,4784.450838,596.3551305,2670.664387,9629.97014,7808.673281,8267.452331,268.5914363,321.3261969,0,0,0,0
QuickSilverOne,6,1,100-1000,Average,5005.437798,3093.158035,4148.162709,2685.960988,3862.001718,589.2398705,1538.441549,5419.035356,4431.755327,6828.070954,2616.194293,6406.409189,593.7403817,1703.559041,6070.684904,3236.288322,9804.173904,2319.729365,9777.812547,462.2286915,2222.849933,19880.95681,20696.40697,21259.01084,810.5456194,772.9546828,0,0,0,0
QuickSilverOne,3,1,>10000,Average,5350.546827,2778.537527,3879.116757,3260.442172,1943.18446,536.8815971,1181.401918,6588.502712,2214.591218,5430.329015,4622.102101,3652.371746,376.7655463,2248.547904,7927.365936,2217.497793,5052.568437,5711.3028,5241.268925,420.1682969,2877.662729,17440.89661,17189.91159,20643.20251,712.1101605,690.9251338,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,4512.978168,2847.540894,3911.489343,2734.263785,1428.717221,637.1645085,1489.691021,5969.933267,2566.958793,3457.490131,3762.059731,1524.968639,867.7747106,1044.51297,8890.331508,3634.624537,3769.682972,2704.535287,1555.285033,1203.127034,1323.631629,0,0,0,224.4276741,0,0,0,0,0
JourneyStudent,5,1,>10000,Average,4845.695968,3074.369007,2973.73263,2206.396257,2359.956571,576.3971747,1033.743742,5054.002349,2842.238279,4598.074569,1786.923092,2678.793878,758.0437984,1449.757522,5220.238534,4179.510309,7739.503061,1970.116657,3811.49157,602.0258184,2469.958762,17895.26394,16008.5696,11963.57814,571.0111751,573.3426459,0,0,0,0
JourneyStudent,1,1,<100,Average,4195.270298,2826.410863,3692.295699,2963.539735,3254.801886,602.3751974,946.4020745,7364.133416,2681.56861,5236.325518,3943.112694,5427.539108,673.2343522,1338.700178,7414.538926,2489.540461,6257.98754,4137.435752,7414.964856,976.4660188,1466.888904,14489.43734,12666.13322,12362.45525,475.7703871,493.9753226,0,0,0,0
JourneyStudent,5,1,>10000,Average,4440.772487,2845.475681,4227.320429,2892.130048,2755.943105,563.0866899,562.5056582,5848.270807,2469.504353,4049.066456,3526.428112,4069.435613,729.7835184,1145.681962,9941.657789,2191.75263,5019.190495,5222.938185,3816.349049,662.6065962,1884.237659,10222.26052,11425.95652,11733.01392,383.7184645,417.2653871,0,0,0,0
QuickSilverOne,6,0,100-1000,Average,5317.570314,2756.066637,3135.466711,2266.064312,2121.82739,647.6210158,1375.245167,7811.617241,3637.398751,2829.854884,2070.038125,2338.502197,784.1823233,1262.32018,6367.849089,5414.245408,3067.8619,2623.234839,1737.814362,1085.42244,1703.400947,0,0,0,225.2979232,0,0,0,0,0
QuickSilverOne,4,0,<100,Average,5443.642783,2594.761469,4406.649023,3204.998105,4633.115308,527.6690508,1013.562141,5612.098497,2569.892694,5616.380047,2818.144106,5772.023444,747.0487511,1332.012844,6808.282084,3479.434338,6106.443482,3856.880694,4232.390718,851.8370637,1219.364045,0,0,0,288.3659682,0,0,0,0,0
JourneyStudent,5,1,<100,Average,4925.014096,2589.709644,3587.985628,1964.195714,2138.097761,526.8635237,1595.781427,7623.586159,3236.121672,4339.08583,2682.593414,3865.708633,375.8500657,1771.705586,9229.211083,2431.961377,7458.723661,2555.000596,3964.010349,508.7803441,2765.844315,11445.75569,13649.33359,13122.79132,456.2682091,477.7235075,0,0,0,0
JourneyStudent,4,1,100-1000,Average,4511.747262,2545.895132,3043.739796,1839.74313,2991.039645,481.1116982,1633.075998,7050.134838,2066.395638,3569.161119,1957.441644,4989.147854,562.4163183,2514.916795,10962.32354,2499.640764,5749.881081,2735.945286,4913.824555,626.0361741,2991.375958,13569.81382,10700.21346,8147.625208,369.2647873,405.2206561,0,0,0,0
QuickSilverOne,1,0,>10000,Average,4497.641684,2251.927176,2932.307671,2022.437879,3427.699648,603.1596783,1151.242051,5614.133176,2889.830379,4385.055647,1443.131863,4284.419796,583.6042781,997.9733007,4913.280311,2557.977277,5898.904273,1047.434267,4558.780956,769.2434627,1049.00045,0,0,0,214.2962368,0,0,0,0,0
QuickSilverOne,1,1,1000-10000,Average,4639.266642,2754.37057,2842.564947,3424.074866,3122.834583,531.2212447,1286.074451,8213.265952,1938.300283,3566.059553,3486.942024,3393.145389,723.0750372,2268.839944,10801.87363,2388.700623,5701.984933,2699.086459,4567.7648,648.7206284,3651.815755,19698.19262,19421.50518,21819.66444,797.0904336,761.742028,0,0,0,0
JourneyStudent,5,1,100-1000,Average,4799.612509,2897.925184,3328.327713,2902.421995,2627.986346,700.4825192,1507.680054,5656.927912,4252.776129,4826.329331,2325.978497,3674.830074,898.283019,2677.26681,9070.07785,4321.162748,5562.457139,2393.909017,6298.922785,764.775799,3742.319473,12018.212,11305.17425,11494.08766,405.2621085,435.2184238,0,0,0,0
JourneyStudent,2,1,<100,Average,4501.191156,2416.939564,3189.004423,2753.972574,3521.1751,570.8105647,1127.633803,5468.143764,1758.379306,3679.499337,3904.630566,4151.759314,690.2528313,1582.740361,5983.793481,1495.133605,5877.937678,4085.438679,6847.628366,545.1442587,1912.867786,17068.73251,12701.57399,9789.995605,476.4045315,494.5037763,0,0,0,0
QuickSilverOne,3,1,>10000,Average,4655.917795,3021.470857,3293.741667,2722.802753,1965.817786,454.4092364,1332.684413,5306.482436,2524.830075,3876.105522,2343.25742,3622.858911,664.50171,2272.877103,6725.849126,2440.161462,4380.976451,3262.643681,3917.921932,793.6121493,2348.04385,20350.70085,16159.99725,19890.35501,729.0157966,705.0131638,0,0,0,0
QuickSilverOne,5,0,<100,Average,4773.633741,2988.430864,3858.14326,2545.498084,2353.814231,612.7959879,1878.633294,5137.8173,3637.141221,4507.975849,2746.922726,2435.170379,446.7803991,1950.342515,6639.264834,2913.438071,6552.493123,3571.372319,3498.83658,489.3672836,1878.218662,0,0,0,246.1642419,0,0,0,0,0
QuickSilverOne,6,0,<100,Average,4580.644878,2812.518472,3726.188146,2350.989675,3812.044743,683.420565,1159.020652,4863.904556,2830.174974,5386.848892,3339.12925,4424.666429,703.8565636,1369.372237,3775.766795,2575.796471,4551.741789,4503.76135,5416.975994,979.084542,1220.367392,0,0,0,247.872407,0,0,0,0,0
JourneyStudent,4,1,100-1000,Average,4884.573995,2523.869279,4450.418882,2720.773887,3372.277375,559.7593933,1592.745236,8761.405633,2533.077837,6808.455175,3335.702387,4725.048884,561.01675,2441.284558,10500.77305,3196.383067,8796.780793,3163.054333,6524.898913,689.4566871,3022.497123,13534.47017,12648.42792,15430.95309,507.2077676,520.1731397,0,0,0,0
QuickSilverOne,4,0,100-1000,Average,4322.678625,2686.848967,3457.491017,2864.031447,3411.651458,577.933304,1121.572835,3701.986173,2929.377941,2562.487013,3473.159257,2509.455915,865.4606543,1397.425512,3163.693914,3732.002464,2323.486565,3969.767283,2614.580854,1270.586898,1484.625043,0,0,0,237.6331148,0,0,0,0,0
QuickSilverOne,4,0,>10000,Average,5202.092866,2673.4309,4015.513848,2367.362908,3239.532349,713.875211,1362.438283,4003.733355,3582.467614,4519.586634,1764.912069,2782.643154,928.4038397,1071.61552,4986.673308,4306.118327,6126.814348,1739.474729,2402.18569,891.4307142,1132.954193,0,0,0,254.6136955,0,0,0,0,0
QuickSilverOne,1,1,1000-10000,Average,4602.986581,2191.743985,3816.909242,2378.650089,2242.752546,725.931748,1089.005668,6700.062975,2388.354201,5152.567889,2881.317052,3396.292692,768.5835355,1270.46445,6706.262705,3073.183807,6922.334853,2814.383651,5213.111699,561.3246243,2371.555711,18317.57776,17406.68873,15884.50536,657.1315779,645.1096482,0,0,0,0
JourneyStudent,4,1,100-1000,Average,4381.886257,3246.622943,4041.061813,2614.491322,2374.753372,355.2459117,1498.397291,6525.3577,3203.538217,5535.734775,3627.113868,3942.142411,506.3458809,2083.649254,9470.011836,2927.297444,5204.080955,3892.250879,5446.715094,455.3336732,3133.869427,10978.79146,10753.86656,11676.45261,384.1366594,417.6138828,0,0,0,0
QuickSilverOne,4,0,>10000,Average,4422.524455,2578.752995,3810.042611,2467.344622,2971.608133,583.6558108,1066.668349,4473.561445,2894.409664,3270.785203,1935.556929,3435.223125,774.5405997,1499.59909,5463.205704,2949.608602,2828.636676,1886.691528,2761.177532,976.1082699,1828.954777,0,0,0,229.5089546,0,0,0,0,0
QuickSilverOne,5,0,<100,Average,4464.5598,3332.892849,4010.14583,2323.217929,3556.158496,603.3954887,1394.630378,4540.404549,4152.690092,3196.36504,1763.218461,3359.673092,799.2961604,2025.86099,5075.931732,2946.173059,3041.662036,2576.286974,4586.215786,697.3618929,2219.159595,0,0,0,256.2750116,0,0,0,0,0
QuickSilverOne,2,0,1000-10000,Average,5357.299915,3011.291102,3588.858004,2744.826959,2935.0245,595.4879353,659.3907551,7900.015004,2678.943563,4128.19853,2676.266607,2366.86784,578.1843154,625.4064808,7495.835626,3186.922133,5683.883618,2021.591496,1702.624379,855.5520687,741.3949388,0,0,0,244.3826876,0,0,0,0,0
QuickSilverOne,2,0,1000-10000,Average,4762.388628,3344.662596,3916.937996,2157.17797,3288.166643,589.5126238,1747.453876,5714.676638,3596.936822,5130.51096,1837.276602,4265.033736,542.2895569,2012.475934,6129.492273,4162.946525,6014.771946,1523.855746,4642.667985,795.8166796,1612.883568,0,0,0,258.094505,0,0,0,0,0
QuickSilverOne,2,0,<100,Average,4446.485615,2482.498617,4405.70689,2539.133974,3308.991754,586.2264408,1297.943457,5754.074791,3093.166647,4604.043119,1988.680586,2752.22166,434.6030582,1532.563023,7187.624496,3759.996675,6784.988543,1635.784973,3036.196641,337.4328381,1938.362508,0,0,0,247.0048012,0,0,0,0,0
JourneyStudent,5,1,<100,Average,4289.192487,3613.713699,4245.611294,3244.515906,3365.068509,543.7654507,801.1369055,7889.382342,5280.444139,5569.751803,4128.506582,4153.68001,506.2709331,1547.426502,7913.781412,6915.046144,6151.94107,3059.310194,6686.235845,743.8844211,2419.236373,9561.807079,8920.87316,7223.306965,268.5898081,321.32484,0,0,0,0
JourneyStudent,2,1,100-1000,Average,4683.211023,2274.677833,3003.53451,3160.031525,3205.086603,509.8997956,1060.020648,5791.804302,2203.613158,3927.093112,4335.993533,3556.389741,581.6594046,1439.458972,7828.238444,1601.851997,4486.278476,5155.438207,3449.867383,842.2758669,1859.40651,14769.47438,13014.27419,14262.6205,513.6955361,525.5796134,0,0,0,0
QuickSilverOne,4,0,<100,Average,5332.816991,2529.481063,3649.932137,2469.221298,2865.377708,632.472644,1830.798626,4373.223063,2513.255174,4638.011101,2182.403819,2882.397526,848.4782447,2278.91629,6284.136919,1762.613099,6246.374218,2862.164604,2075.32685,1218.65514,2270.546033,0,0,0,250.651507,0,0,0,0,0
JourneyStudent,4,1,100-1000,Average,5050.784694,2751.200945,4062.606692,2354.653599,2795.01359,552.8009545,907.776641,6574.081768,3572.237555,5527.39923,2212.247125,3442.536445,603.9918815,1399.241898,9640.959873,3043.964686,5210.3065,2611.820919,5088.077615,856.7203859,1936.06341,10816.00628,8213.037288,6058.601014,259.3146688,313.5955573,0,0,0,0
QuickSilverOne,2,0,>10000,Average,5212.878373,2742.746817,4305.856236,2924.951265,3264.15385,661.9564165,1173.366515,6497.092476,3679.505161,4094.897543,2765.840015,4121.798523,824.9205407,1593.70667,7435.097679,2973.57786,3140.539663,2319.971168,5866.940203,720.7954474,1447.581536,0,0,0,265.2886421,0,0,0,0,0
QuickSilverOne,2,1,>10000,Average,5187.344386,3532.396945,4378.386524,2281.641563,2684.043754,566.9384553,1336.522511,7478.066643,4208.633258,5741.786594,1889.491811,2923.071634,753.3155649,2301.365633,10254.02343,5393.334024,9444.096398,2327.844457,3080.262735,530.1888821,3771.293856,20669.91623,22975.2822,20841.18929,850.2958158,806.0798465,0,0,0,0
JourneyStudent,4,1,1000-10000,Average,5173.279458,3120.854452,4340.760767,2337.200663,2426.55312,789.2179981,1431.068013,7106.837931,3758.378928,6526.780111,2575.511861,3101.93042,896.3594814,1960.105405,8531.074803,3216.355817,10183.62663,2813.851865,4050.731211,670.4860302,2304.517441,12303.15346,10126.04724,8378.533042,345.116006,385.0966717,0,0,0,0
JourneyStudent,6,1,100-1000,Average,3922.624633,3037.231778,3606.069317,2082.190524,3303.875691,452.6268722,1525.316694,6909.155658,3834.149578,5824.63996,2447.662431,3580.205732,377.110427,2109.497914,7325.305408,5239.844354,8793.280006,1896.501256,5681.574392,373.6353485,3244.208904,18044.24209,15196.80177,11523.56663,554.4691574,559.5576312,0,0,0,0
QuickSilverOne,6,0,<100,Average,4947.633235,3215.550791,4155.510973,2380.5915,2133.610747,583.0003633,1426.714099,6189.149736,3939.430036,6069.804274,2289.205074,1526.571074,449.5314507,1406.004058,5234.699307,4337.772183,4812.846532,2784.997301,2240.619291,588.6567622,2043.465454,0,0,0,243.6391756,0,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,4662.865237,2569.20227,3472.375331,2411.118046,2059.989401,486.6675999,1502.802607,3777.410403,3134.257187,3482.226816,2398.302759,2314.039182,542.7115811,1786.247148,4504.539471,3527.787375,3467.004616,1918.16532,2424.42057,451.3070805,2630.385406,0,0,0,218.4753074,0,0,0,0,0
QuickSilverOne,5,0,<100,Average,4739.911835,2460.734965,3697.075077,2588.503504,3048.702596,652.955739,758.807131,6037.075594,2749.823799,5025.381718,3056.725614,3246.445895,467.1823681,616.9816637,5982.35073,4066.67715,3744.309664,3578.303774,4291.59734,589.6318795,745.869513,0,0,0,230.2003627,0,0,0,0,0
QuickSilverOne,5,1,100-1000,Average,4643.150864,2849.085704,3790.450128,2209.343122,2866.226419,642.1252975,1635.135166,4823.668254,3886.900457,4477.081109,2417.06179,3972.977977,539.2245004,1876.651958,7504.273839,3378.106133,5881.292324,3356.403262,5852.251924,782.1371491,2231.684021,15903.57368,19511.27138,15429.78207,645.6694071,635.5578393,0,0,0,0
QuickSilverOne,1,0,1000-10000,Average,4350.843753,2616.77434,3605.962646,2581.400421,3332.462109,597.1101003,915.3275186,4930.339788,3872.571023,4644.518736,1884.465485,3676.965051,676.7491994,719.403201,6933.35508,3513.236039,4806.263279,2138.870054,3032.377318,670.6327756,1043.318096,0,0,0,230.9982133,0,0,0,0,0
QuickSilverOne,4,1,1000-10000,Average,4483.976376,2320.940531,3812.216032,2716.880958,2877.463473,611.4556744,1304.935792,7719.358913,2158.229731,4024.286243,3729.685917,3577.044029,629.2755173,2240.940988,7629.128654,2288.686644,6344.317266,5072.864729,5024.704175,924.6705398,3361.694612,17884.94954,19570.90497,24244.43193,808.5042966,771.2535805,0,0,0,0
